,,,,,,,28/07/2026,RELATÓRIO BAHIA ATUALIZADO,,,,28/07/2026,,EM VERDE DATA REPROGRAMADA,,28/07/2026,,,,,,,,
,,,EM VERMELHO CÓD. DA CARTELA NÃO LOCALIZADO,,,,28/07/2026 10:10:01,,,,DÚVIDA CLICA AQUI,https://encurtador.com.br/2bDAO,,SEMPRE VERIFICAR O FILTRO PRAZO,,,,,,,,,,
Coluna 1,cartela,CLIENTE,CÓD. FILIAL,PEDIDO,CÓD. CLIENTE,CÓD. MARFIM,DESCRIÇÃO,TAMANHO,ORD. COMPRA,QTD. ABERTA,LOTES,código OS,DT. RECEBIMENTO,DT. ENTREGA,PRAZO,POSIÇÃO NA PRODUÇÃO,DATA SISTEMA,Coluna 2,DATA ALTERADA,cartelas,CÓDIGO ALTERADO,Column 24,códigos do sistema,conta e ordem
873,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,110CM,15855791,276,134820,15854321NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
874,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,110CM,15855791,312,134820,15854322NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
875,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,108,134820,15854340NEX0000073,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
876,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,84,134820,15854341NEX0000073,25/06/2026,14/09/2026,48,,14/09/2026,,,,#N/A,1304277,NIKE,
877,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,84,134820,15854342NEX0000073,25/06/2026,14/09/2026,48,,14/09/2026,,,,#N/A,1304277,NIKE,
878,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,84,134820,15854343NEX0000073,25/06/2026,14/09/2026,48,,14/09/2026,,,,#N/A,1304277,NIKE,
879,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,899,134820,15854329NEX0000074,25/06/2026,14/09/2026,48,,14/09/2026,,,,#N/A,1304277,NIKE,
880,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,852,134820,15854330NEX0000074,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
881,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,876,134820,15854331NEX0000074,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
882,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,870,134820,15854319NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
883,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,864,134820,15854320NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
884,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,840,134820,15854321NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
885,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,115CM,15855791,876,134820,15854322NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
886,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855791,264,134820,15854329NEX0000074,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
887,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855791,240,134820,15854330NEX0000074,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
888,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855791,270,134820,15854331NEX0000074,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
889,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855791,240,134820,15854319NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
890,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855791,240,134820,15854320NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
891,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855791,228,134820,15854321NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
892,OK,DASS SEST,7,140129,1304277,88668,ATAC. MR110022 7MM RECICLADO COR 4085/PET / COR 496/PET,120CM,15855791,258,134820,15854322NEX0000075,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1304277,NIKE,
893,OK,DASS SEST,7,140129,1424204,95898,ATAC. MR110022 7MM RECICLADO COR 6222/PET / COR 4259/PET,110CM,15855791,228,134820,15851119NBR3283043,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424204,NIKE,
894,OK,DASS SEST,7,140129,1424204,95898,ATAC. MR110022 7MM RECICLADO COR 6222/PET / COR 4259/PET,115CM,15855791,830,134820,15851119NBR3283043,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424204,NIKE,
895,OK,DASS SEST,7,140129,1424204,95898,ATAC. MR110022 7MM RECICLADO COR 6222/PET / COR 4259/PET,120CM,15855791,186,134820,15851119NBR3283043,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424204,NIKE,
896,OK,DASS SEST,7,140129,1424205,95900,ATAC. MR110022 7MM RECICLADO COR 057/PET / COR 5946/PET,110CM,15855791,264,134820,15851113NBR3283022,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424205,NIKE,
897,OK,DASS SEST,7,140129,1424205,95900,ATAC. MR110022 7MM RECICLADO COR 057/PET / COR 5946/PET,115CM,15855791,884,134820,15851113NBR3283022,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424205,NIKE,
898,OK,DASS SEST,7,140129,1424205,95900,ATAC. MR110022 7MM RECICLADO COR 057/PET / COR 5946/PET,120CM,15855791,180,134820,15851113NBR3283022,25/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424205,NIKE,
1322,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,105CM,15872669,108,134968,15866706NBR3283059,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1323,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,105CM,15872669,96,134968,15866707NBR3283059,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1324,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,105CM,15872669,108,134968,15866708NBR3283069,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1325,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,105CM,15872669,96,134968,15866709NBR3283069,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1326,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,110CM,15872669,699,134968,15866706NBR3283059,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1327,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,110CM,15872669,708,134968,15866707NBR3283059,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1328,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,110CM,15872669,705,134968,15866708NBR3283069,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1329,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,110CM,15872669,720,134968,15866709NBR3283069,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1330,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,115CM,15872669,228,134968,15866706NBR3283059,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1331,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,115CM,15872669,252,134968,15866707NBR3283059,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1332,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,115CM,15872669,228,134968,15866708NBR3283069,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1333,OK,DASS SEST,7,140218,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,115CM,15872669,252,134968,15866709NBR3283069,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1334,OK,DASS SEST,7,140218,1278311,86418,ATAC. MR140014 6MM RECICLADO COR 4662/PET,105CM,15872669,120,134968,15866719NBR3283079,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1278311,NIKE,
1335,OK,DASS SEST,7,140218,1278311,86418,ATAC. MR140014 6MM RECICLADO COR 4662/PET,105CM,15872669,102,134968,15866720NBR3283079,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1278311,NIKE,
1336,OK,DASS SEST,7,140218,1278311,86418,ATAC. MR140014 6MM RECICLADO COR 4662/PET,110CM,15872669,626,134968,15866719NBR3283079,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1278311,NIKE,
1337,OK,DASS SEST,7,140218,1278311,86418,ATAC. MR140014 6MM RECICLADO COR 4662/PET,110CM,15872669,636,134968,15866720NBR3283079,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1278311,NIKE,
1338,OK,DASS SEST,7,140218,1278311,86418,ATAC. MR140014 6MM RECICLADO COR 4662/PET,115CM,15872669,204,134968,15866719NBR3283079,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1278311,NIKE,
1339,OK,DASS SEST,7,140218,1278311,86418,ATAC. MR140014 6MM RECICLADO COR 4662/PET,115CM,15872669,234,134968,15866720NBR3283079,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1278311,NIKE,
1340,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,105CM,15872669,132,134968,15866721NBR3283061,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1341,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,105CM,15872669,156,134968,15866722NBR3283061,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1342,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,105CM,15872669,132,134968,15866723NBR3283071,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1343,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,105CM,15872669,156,134968,15866724NBR3283071,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1344,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,105CM,15872669,132,134968,15866725NBR3283080,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1345,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,105CM,15872669,156,134968,15866728NBR3283080,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1346,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,110CM,15872669,765,134968,15866721NBR3283061,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1347,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,110CM,15872669,774,134968,15866722NBR3283061,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1348,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,110CM,15872669,771,134968,15866723NBR3283071,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1349,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,110CM,15872669,774,134968,15866724NBR3283071,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1350,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,110CM,15872669,771,134968,15866725NBR3283080,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1351,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,110CM,15872669,774,134968,15866728NBR3283080,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1352,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,115CM,15872669,216,134968,15866721NBR3283061,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1353,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,115CM,15872669,234,134968,15866722NBR3283061,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1354,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,115CM,15872669,216,134968,15866723NBR3283071,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1355,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,115CM,15872669,234,134968,15866724NBR3283071,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1356,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,115CM,15872669,216,134968,15866725NBR3283080,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1357,OK,DASS SEST,7,140218,1425041,95894,ATAC. MR140014 6MM RECICLADO COR 6179/PET,115CM,15872669,234,134968,15866728NBR3283080,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425041,NIKE,
1358,OK,DASS SEST,7,140218,1425040,95895,ATAC. MR140014 6MM RECICLADO COR 6176/PET,105CM,15872669,144,134968,15866730NBR3283047,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425040,NIKE,
1359,OK,DASS SEST,7,140218,1425040,95895,ATAC. MR140014 6MM RECICLADO COR 6176/PET,105CM,15872669,156,134968,15866731NBR3283047,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425040,NIKE,
1360,OK,DASS SEST,7,140218,1425040,95895,ATAC. MR140014 6MM RECICLADO COR 6176/PET,110CM,15872669,590,134968,15866730NBR3283047,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425040,NIKE,
1361,OK,DASS SEST,7,140218,1425040,95895,ATAC. MR140014 6MM RECICLADO COR 6176/PET,110CM,15872669,594,134968,15866731NBR3283047,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425040,NIKE,
1362,OK,DASS SEST,7,140218,1425040,95895,ATAC. MR140014 6MM RECICLADO COR 6176/PET,115CM,15872669,60,134968,15866730NBR3283047,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425040,NIKE,
1363,OK,DASS SEST,7,140218,1425040,95895,ATAC. MR140014 6MM RECICLADO COR 6176/PET,115CM,15872669,84,134968,15866731NBR3283047,29/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1425040,NIKE,
1393,OK,DASS SEST,7,140290,1454466,95945,ATAC. MR140014 6MM RECICLADO COR 6248/PET,100CM,15874852,240,135012,15868626NBR3283152,30/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1454466,NIKE,
1394,OK,DASS SEST,7,140290,1454466,95945,ATAC. MR140014 6MM RECICLADO COR 6248/PET,105CM,15874852,896,135012,15868626NBR3283152,30/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1454466,NIKE,
1395,OK,DASS SEST,7,140290,1454466,95945,ATAC. MR140014 6MM RECICLADO COR 6248/PET,110CM,15874852,48,135012,15868626NBR3283152,30/06/2026,14/09/2026,48,,14/09/26,,,,#N/A,1454466,NIKE,
1452,OK,DASS SEST,7,140577,1320158,91407,FITA M31119 C/ GOMA POLIESTER COR 324 / COR 5508 / COR 5508,16MM,15901017,10,135285,0,07/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1320158,FILA,
1499,OK,DASS SEST,7,140755,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,105CM,15915179,800,135472,15903693NBR3283064,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1500,OK,DASS SEST,7,140755,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,110CM,15915179,366,135472,15903693NBR3283064,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1188919,NIKE,
1501,OK,DASS SEST,7,140755,1241008,84943,ATAC. MR140014 6MM RECICLADO COR 4021/PET,105CM,15915179,519,135472,15903696NBR3283052,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1241008,NIKE,
1502,OK,DASS SEST,7,140755,1241008,84943,ATAC. MR140014 6MM RECICLADO COR 4021/PET,105CM,15915179,516,135472,15903698NBR3283052,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1241008,NIKE,
1503,OK,DASS SEST,7,140755,1241008,84943,ATAC. MR140014 6MM RECICLADO COR 4021/PET,105CM,15915179,534,135472,15903699NBR3283052,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1241008,NIKE,
1504,OK,DASS SEST,7,140755,1241008,84943,ATAC. MR140014 6MM RECICLADO COR 4021/PET,110CM,15915179,234,135472,15903696NBR3283052,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1241008,NIKE,
1505,OK,DASS SEST,7,140755,1241008,84943,ATAC. MR140014 6MM RECICLADO COR 4021/PET,110CM,15915179,228,135472,15903698NBR3283052,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1241008,NIKE,
1506,OK,DASS SEST,7,140755,1241008,84943,ATAC. MR140014 6MM RECICLADO COR 4021/PET,110CM,15915179,252,135472,15903699NBR3283052,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1241008,NIKE,
1507,OK,DASS SEST,7,140755,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,105CM,15915179,384,135472,15903684NBR3283102,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1299257,NIKE,
1508,OK,DASS SEST,7,140755,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,105CM,15915179,408,135472,15903686NBR3283102,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1299257,NIKE,
1509,OK,DASS SEST,7,140755,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,110CM,15915179,398,135472,15903684NBR3283102,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1299257,NIKE,
1510,OK,DASS SEST,7,140755,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,110CM,15915179,438,135472,15903686NBR3283102,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1299257,NIKE,
1511,OK,DASS SEST,7,140755,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,115CM,15915179,24,135472,15903684NBR3283102,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1299257,NIKE,
1512,OK,DASS SEST,7,140755,1409834,93450,ATAC. MR130027 6MM RECICLADO COR 057/PET,110CM,15915179,276,135472,15903726NBR3283075,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1409834,NIKE,
1513,OK,DASS SEST,7,140755,1409834,93450,ATAC. MR130027 6MM RECICLADO COR 057/PET,115CM,15915179,776,135472,15903726NBR3283075,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1409834,NIKE,
1514,OK,DASS SEST,7,140755,1409834,93450,ATAC. MR130027 6MM RECICLADO COR 057/PET,120CM,15915179,198,135472,15903726NBR3283075,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1409834,NIKE,
1515,OK,DASS SEST,7,140755,1424088,95799,ATAC. MR130027 6MM RECICLADO COR 5820/PET,105CM,15915179,420,135472,15903740NBR3283117,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424088,NIKE,
1516,OK,DASS SEST,7,140755,1424088,95799,ATAC. MR130027 6MM RECICLADO COR 5820/PET,105CM,15915179,396,135472,15903741NBR3283117,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424088,NIKE,
1517,OK,DASS SEST,7,140755,1424088,95799,ATAC. MR130027 6MM RECICLADO COR 5820/PET,105CM,15915179,432,135472,15903742NBR3283117,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424088,NIKE,
1518,OK,DASS SEST,7,140755,1424088,95799,ATAC. MR130027 6MM RECICLADO COR 5820/PET,110CM,15915179,435,135472,15903740NBR3283117,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424088,NIKE,
1519,OK,DASS SEST,7,140755,1424088,95799,ATAC. MR130027 6MM RECICLADO COR 5820/PET,110CM,15915179,420,135472,15903741NBR3283117,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424088,NIKE,
1520,OK,DASS SEST,7,140755,1424088,95799,ATAC. MR130027 6MM RECICLADO COR 5820/PET,110CM,15915179,462,135472,15903742NBR3283117,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424088,NIKE,
1521,OK,DASS SEST,7,140755,1424088,95799,ATAC. MR130027 6MM RECICLADO COR 5820/PET,115CM,15915179,24,135472,15903740NBR3283117,10/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1424088,NIKE,
1756,OK,DASS SEST,7,140950,1341808,91524,ATAC. MR110012 8MM RECICLADO COR 5149/PET,115CM,15944086,216,135637,15941791NBR3283289,17/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1341808,NIKE,
1757,OK,DASS SEST,7,140950,1341808,91524,ATAC. MR110012 8MM RECICLADO COR 5149/PET,115CM,15944086,234,135637,15941793NBR3283289,17/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1341808,NIKE,
1758,OK,DASS SEST,7,140950,1341808,91524,ATAC. MR110012 8MM RECICLADO COR 5149/PET,120CM,15944086,620,135637,15941791NBR3283289,17/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1341808,NIKE,
1759,OK,DASS SEST,7,140950,1341808,91524,ATAC. MR110012 8MM RECICLADO COR 5149/PET,120CM,15944086,666,135637,15941793NBR3283289,17/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1341808,NIKE,
1760,OK,DASS SEST,7,140950,1027849,92568,ATAC. MR110012 8MM RECICLADO COR 4085/PET,115CM,15944086,270,135637,15941782NBR3283311,17/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1027849,NIKE,
1761,OK,DASS SEST,7,140950,1027849,92568,ATAC. MR110012 8MM RECICLADO COR 4085/PET,120CM,15944086,776,135637,15941782NBR3283311,17/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1027849,NIKE,
2109,OK,DASS ITABERABA,70,140549,1321091,90891,ATAC. M13725 6MM POLIESTER COR 5703,90CM,15897473,504,135235,15890455ARG202023,06/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1321091,FILA,
2110,OK,DASS ITABERABA,70,140549,1321091,90891,ATAC. M13725 6MM POLIESTER COR 5703,100CM,15897473,648,135235,15890455ARG202023,06/07/2026,14/09/2026,48,,14/09/26,,,,#N/A,1321091,FILA,
275,OK,DASS SEST,7,139566,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,100CM,15816418,192,134313,15815474NBR3282904,11/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1299257,NIKE,
276,OK,DASS SEST,7,139566,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,100CM,15816418,168,134313,15815475NBR3282904,11/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1299257,NIKE,
277,OK,DASS SEST,7,139566,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,100CM,15816418,219,134313,15815476NBR3282904,11/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1299257,NIKE,
278,OK,DASS SEST,7,139566,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,105CM,15816418,798,134313,15815474NBR3282904,11/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1299257,NIKE,
279,OK,DASS SEST,7,139566,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,105CM,15816418,588,134313,15815475NBR3282904,11/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1299257,NIKE,
280,OK,DASS SEST,7,139566,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,105CM,15816418,402,134313,15815476NBR3282904,11/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1299257,NIKE,
281,OK,DASS SEST,7,139566,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,110CM,15816418,180,134313,15815474NBR3282904,11/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1299257,NIKE,
282,OK,DASS SEST,7,139566,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,110CM,15816418,156,134313,15815475NBR3282904,11/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1299257,NIKE,
283,OK,DASS SEST,7,139566,1299257,86978,ATAC. MR130027 6MM RECICLADO COR 4085/PET,110CM,15816418,182,134313,15815476NBR3282904,11/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1299257,NIKE,
371,OK,DASS SEST,7,139659,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,100CM,15819944,12,134369,15818121NBR3283037,12/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1188919,NIKE,
372,OK,DASS SEST,7,139659,1188919,82628,ATAC. MR140014 6MM RECICLADO COR 4085/PET,105CM,15819944,369,134369,15818121NBR3283037,12/06/2026,21/09/2026,55,,21/09/26,,,,#N/A,1188919,NIKE,
